,Predator,Prey
2360,Grunt,Caribbean Reef Octopus
2361,Grunt,Common Octopus
2362,Grunt,Omnivorous crustacea VIII
2363,Grunt,Omnivorous crustacea XI
2364,Grunt,Cleaner crustacea I
2365,Grunt,Omnivorous crustacea IX
2366,Grunt,Omnivorous crustacea XI
2367,Grunt,Coral macrocrustacean I
2368,Grunt,Coral macrocrustacean II
2369,Grunt,Coral macrocrustacean III
2370,Grunt,Coral macrocrustacean IV
2371,Grunt,Coral macrocrustacean V
2372,Grunt,Coral macrocrustacean VI
2373,Grunt,Herbivorous crustacea V
2374,Grunt,Herbivorous crustacea VI
2375,Grunt,Omnivorous crustacea V
2376,Grunt,Carnivorous crustacea III
2377,Grunt,Omnivorous crustacea VI
2378,Grunt,Amphiroa crustacea I
2379,Grunt,Omnivorous crustacea VII
2380,Grunt,Herbivorous crustacea I
2381,Grunt,Herbivorous crustacea II
2382,Grunt,Herbivorous crustacea III
2383,Grunt,Omnivorous crustacea II
2384,Grunt,Omnivorous crustacea III
2385,Grunt,Carnivorous ophiuroids
2386,Grunt,Holothurian detritivores
2387,Grunt,Diadema
2388,Grunt,Deposit feeders I
2389,Grunt,Macroplanktonic herbivores I
2390,Spotted eagle ray,Spongivorous nudibranchs
2391,Spotted eagle ray,Omnivorous gastropod
2392,Spotted eagle ray,Herbivorous gastropods I
2393,Spotted eagle ray,Herbivorous gastropods II
2394,Spotted eagle ray,Herbivorous gastropods III
2395,Spotted eagle ray,Corallivorous gastropods IV
2396,Spotted eagle ray,Epifaunal bivalve carnivores I
2397,Spotted eagle ray,Sponge-anemone carnivores I
2398,Spotted eagle ray,Gorgonian carnivores I
2399,Spotted eagle ray,Herbivorous gastropod carnivores I
2400,Spotted eagle ray,Epifaunal attached hard substrate suspension feeder
2401,Spotted eagle ray,Epifaunal free hard substrate suspension feeder
2402,Spotted eagle ray,Epifaunal bivalve carnivores II
2403,Spotted eagle ray,Detritivorous gastropods I
2404,Spotted eagle ray,Epiphyte grazer I
2405,Spotted eagle ray,Echinoid carnivores I
2406,Spotted eagle ray,Herbivorous gastropods IV
2407,Spotted eagle ray,Shallow infaunal deposit feeders I
2408,Spotted eagle ray,Deep infaunal soft substrate suspension feeders
2409,Spotted eagle ray,Shallow infaunal suspension feeders with chemosymbionts
2410,Spotted eagle ray,Shallow infaunal soft substrate suspension feeder
2411,Spotted eagle ray,Epifaunal attached hard substrate suspension feeder
2412,Spotted eagle ray,Epifaunal attached soft substrate suspension feeder
2413,Spotted eagle ray,Epifaunal free hard substrate suspension feeder
2414,Spotted eagle ray,Infaunal hard substrate suspension feeders
2415,Spotted eagle ray,Epifaunal free soft substrate suspension feeder
2416,Spotted eagle ray,Molluscivores II
2417,Spotted eagle ray,Molluscivores III
2418,Spotted eagle ray,Caribbean Reef Octopus
2419,Spotted eagle ray,Slender Inshore Squid
2420,Spotted eagle ray,Caribbean Reef Squid
2421,Spotted eagle ray,Common Octopus
2422,Spotted eagle ray,Corallivorous polychaetes
2423,Spotted eagle ray,Deposit feeders II
2424,Spotted eagle ray,Omnivorous crustacea VIII
2425,Spotted eagle ray,Omnivorous crustacea XI
2426,Spotted eagle ray,Cleaner crustacea I
2427,Spotted eagle ray,Omnivorous crustacea IX
2428,Spotted eagle ray,Omnivorous crustacea XI
2429,Spotted eagle ray,Flounder
2430,Sheepshead,Spongivorous nudibranchs
2431,Sheepshead,Omnivorous gastropod
2432,Sheepshead,Herbivorous gastropods I
2433,Sheepshead,Herbivorous gastropods II
2434,Sheepshead,Herbivorous gastropods III
2435,Sheepshead,Corallivorous gastropods IV
2436,Sheepshead,Epifaunal bivalve carnivores I
2437,Sheepshead,Sponge-anemone carnivores I
2438,Sheepshead,Epifaunal attached hard substrate suspension feeder
2439,Sheepshead,Epifaunal free hard substrate suspension feeder
2440,Sheepshead,Epifaunal bivalve carnivores II
2441,Sheepshead,Detritivorous gastropods I
2442,Sheepshead,Epiphyte grazer I
2443,Sheepshead,Echinoid carnivores I
2444,Sheepshead,Herbivorous gastropods IV
2445,Sheepshead,Shallow infaunal deposit feeders I
2446,Sheepshead,Deep infaunal soft substrate suspension feeders
2447,Sheepshead,Shallow infaunal suspension feeders with chemosymbionts
2448,Sheepshead,Shallow infaunal soft substrate suspension feeder
2449,Sheepshead,Epifaunal attached hard substrate suspension feeder
2450,Sheepshead,Epifaunal attached soft substrate suspension feeder
2451,Sheepshead,Epifaunal free hard substrate suspension feeder
2452,Sheepshead,Infaunal hard substrate suspension feeders
2453,Sheepshead,Epifaunal free soft substrate suspension feeder
2454,Sheepshead,Endolithic polychaetes
2455,Sheepshead,Corallivorous polychaetes
2456,Sheepshead,Deposit feeders II
2457,Sheepshead,Stomatopods I
2458,Sheepshead,Stomatopods II
2459,Sheepshead,Omnivorous crustacea VIII
2460,Sheepshead,Omnivorous crustacea XI
2461,Sheepshead,Cleaner crustacea I
2462,Sheepshead,Omnivorous crustacea IX
2463,Sheepshead,Omnivorous crustacea XI
2464,Sheepshead,Coral macrocrustacean I
2465,Sheepshead,Coral macrocrustacean II
2466,Sheepshead,Coral macrocrustacean III
2467,Sheepshead,Coral macrocrustacean IV
2468,Sheepshead,Coral macrocrustacean V
2469,Sheepshead,Coral macrocrustacean VI
2470,Sheepshead,Herbivorous crustacea V
2471,Sheepshead,Herbivorous crustacea VI
2472,Sheepshead,Omnivorous crustacea V
2473,Sheepshead,Carnivorous crustacea III
2474,Sheepshead,Omnivorous crustacea VI
2475,Sheepshead,Amphiroa crustacea I
2476,Sheepshead,Omnivorous crustacea VII
2477,Sheepshead,Herbivorous crustacea I
2478,Sheepshead,Herbivorous crustacea II
2479,Sheepshead,Herbivorous crustacea III
2480,Sheepshead,Omnivorous crustacea II
2481,Sheepshead,Omnivorous crustacea III
2482,Sheepshead,Amphiroa crustacea II
2483,Sheepshead,Omnivorous crustacea I (=81)
2484,Sheepshead,Carnivorous crustacea I
2485,Sheepshead,Carnivorous crustacea II
2486,Sheepshead,Molluscivorous crustacea II
2487,Sheepshead,Carnivorous ophiuroids
2488,Sheepshead,Diadema
2489,Sheepshead,Tripneustes
2490,Sheepshead,Eucidaris
2491,Sheepshead,Echinometra
2492,Sheepshead,Lytechinus
2493,Sheepshead,Deposit feeders I
2494,Grunt,Spongivorous nudibranchs
2495,Grunt,Omnivorous gastropod
2496,Grunt,Herbivorous gastropods I
2497,Grunt,Herbivorous gastropods II
2498,Grunt,Herbivorous gastropods III
2499,Grunt,Corallivorous gastropods IV
2500,Grunt,Epifaunal bivalve carnivores I
2501,Grunt,Sponge-anemone carnivores I
2502,Grunt,Epifaunal attached hard substrate suspension feeder
2503,Grunt,Epifaunal free hard substrate suspension feeder
2504,Grunt,Gorgonian carnivores I
2505,Grunt,Herbivorous gastropod carnivores I
2506,Grunt,Amphiroa crustacea II
2507,Grunt,Epifaunal bivalve carnivores II
2508,Grunt,Detritivorous gastropods I
2509,Grunt,Epiphyte grazer I
2510,Grunt,Echinoid carnivores I
2511,Grunt,Herbivorous gastropods IV
2512,Grunt,Shallow infaunal deposit feeders I
2513,Grunt,Deep infaunal soft substrate suspension feeders
2514,Grunt,Shallow infaunal suspension feeders with chemosymbionts
2515,Grunt,Shallow infaunal soft substrate suspension feeder
2516,Grunt,Epifaunal attached hard substrate suspension feeder
2517,Grunt,Epifaunal attached soft substrate suspension feeder
2518,Grunt,Epifaunal free hard substrate suspension feeder
2519,Grunt,Infaunal hard substrate suspension feeders
2520,Grunt,Epifaunal free soft substrate suspension feeder
2521,Grunt,Molluscivores II
2522,Grunt,Molluscivores III
2523,Grunt,Endolithic polychaetes
2524,Grunt,Corallivorous polychaetes
2525,Grunt,Deposit feeders II
2526,Grunt,Omnivorous crustacea VIII
2527,Grunt,Omnivorous crustacea XI
2528,Grunt,Cleaner crustacea I
2529,Grunt,Omnivorous crustacea IX
2530,Grunt,Omnivorous crustacea XI
2531,Grunt,Coral macrocrustacean I
2532,Grunt,Coral macrocrustacean II
2533,Grunt,Coral macrocrustacean III
2534,Grunt,Coral macrocrustacean IV
2535,Grunt,Coral macrocrustacean V
2536,Grunt,Coral macrocrustacean VI
2537,Grunt,Herbivorous crustacea V
2538,Grunt,Herbivorous crustacea VI
2539,Grunt,Omnivorous crustacea V
2540,Grunt,Carnivorous crustacea III
2541,Grunt,Omnivorous crustacea VI
2542,Grunt,Amphiroa crustacea I
2543,Grunt,Omnivorous crustacea VII
2544,Grunt,Amphiroa crustacea II
2545,Grunt,Herbivorous crustacea I
2546,Grunt,Herbivorous crustacea II
2547,Grunt,Herbivorous crustacea III
2548,Grunt,Omnivorous crustacea II
2549,Grunt,Omnivorous crustacea III
2550,Grunt,Omnivorous crustacea I (=81)
2551,Grunt,Carnivorous crustacea I
2552,Grunt,Carnivorous crustacea II
2553,Grunt,Molluscivorous crustacea II
2554,Grunt,Carnivorous ophiuroids
2555,Grunt,Diadema
2556,Grunt,Tripneustes
2557,Grunt,Eucidaris
2558,Grunt,Echinometra
2559,Grunt,Lytechinus
2560,Grunt,Deposit feeders I
2561,Grunt,Carnivorous ophiuroids
2562,Grunt,Macroplanktonic herbivores I
2563,Ballyhoo,Micro-detritivores
2564,Ballyhoo,Zooplanktivorous fish II
2565,Halfbeak,Herbivorous micro-zooplankton
2566,Halfbeak,Omnivorous micro-zooplankton
2567,Halfbeak,Carnivorous micro-zooplankton
2568,Halfbeak,Carnivorous micro-zooplankton
2569,Halfbeak,Macroplanktonic carnivores I
2570,Halfbeak,Large omnivorous micro-zooplankton
2571,Halfbeak,Large omnivorous micro-zooplankton
2572,Halfbeak,Large carnivorous micro-zooplankton
2573,Halfbeak,Zooplanktivorous fish II
2574,Snapper,Herring
2575,Snapper,Zooplanktivorous fish II
2576,Snapper,Porcupinefish II
2577,Snapper,Grunt
2578,Snapper,Grunt
2579,Snapper,Herbivorous fish I
2580,Snapper,Herbivorous fish IV
2581,Snapper,Parrotfish
2582,Snapper,Parrotfish
2583,Palometa,Spongivorous nudibranchs
2584,Palometa,Omnivorous gastropod
2585,Palometa,Herbivorous gastropods I
2586,Palometa,Herbivorous gastropods II
2587,Palometa,Herbivorous gastropods III
2588,Palometa,Corallivorous gastropods IV
2589,Palometa,Epifaunal bivalve carnivores I
2590,Palometa,Sponge-anemone carnivores I
2591,Palometa,Epifaunal attached hard substrate suspension feeder
2592,Palometa,Epifaunal free hard substrate suspension feeder
2593,Palometa,Zooplanktivorous fish II
2594,Palometa,Halfbeak
2595,Palometa,Ballyhoo
2596,Palometa,Squirrelfish
2597,Palometa,Soldierfish
2598,Goatfish,Epifaunal attached hard substrate suspension feeder
2599,Goatfish,Epifaunal free hard substrate suspension feeder
2600,Goatfish,Shallow infaunal deposit feeders I
2601,Goatfish,Deep infaunal soft substrate suspension feeders
2602,Goatfish,Shallow infaunal suspension feeders with chemosymbionts
2603,Goatfish,Shallow infaunal soft substrate suspension feeder
2604,Goatfish,Epifaunal attached hard substrate suspension feeder
2605,Goatfish,Epifaunal attached soft substrate suspension feeder
2606,Goatfish,Epifaunal free hard substrate suspension feeder
2607,Goatfish,Infaunal hard substrate suspension feeders
2608,Goatfish,Epifaunal free soft substrate suspension feeder
2609,Goatfish,Corallivorous polychaetes
2610,Goatfish,Deposit feeders II
2611,Goatfish,Stomatopods I
2612,Goatfish,Stomatopods II
2613,Goatfish,Omnivorous crustacea VIII
2614,Goatfish,Omnivorous crustacea XI
2615,Goatfish,Cleaner crustacea I
2616,Goatfish,Omnivorous crustacea IX
2617,Goatfish,Omnivorous crustacea XI
2618,Goatfish,Coral macrocrustacean I
2619,Goatfish,Coral macrocrustacean II
2620,Goatfish,Coral macrocrustacean III
2621,Goatfish,Coral macrocrustacean IV
2622,Goatfish,Coral macrocrustacean V
2623,Goatfish,Coral macrocrustacean VI
2624,Goatfish,Herbivorous crustacea V
2625,Goatfish,Herbivorous crustacea VI
2626,Goatfish,Omnivorous crustacea V
2627,Goatfish,Carnivorous crustacea III
2628,Goatfish,Omnivorous crustacea VI
2629,Goatfish,Amphiroa crustacea I
2630,Goatfish,Omnivorous crustacea VII
2631,Goatfish,Herbivorous crustacea I
2632,Goatfish,Herbivorous crustacea II
2633,Goatfish,Herbivorous crustacea III
2634,Goatfish,Omnivorous crustacea II
2635,Goatfish,Omnivorous crustacea III
2636,Goatfish,Goby
2637,Cornetfish,Filefish
2638,Cornetfish,Goatfish
2639,Margate,Epifaunal bivalve carnivores II
2640,Margate,Detritivorous gastropods I
2641,Margate,Epiphyte grazer I
2642,Margate,Echinoid carnivores I
2643,Margate,Herbivorous gastropods IV
2644,Margate,Shallow infaunal deposit feeders I
2645,Margate,Deep infaunal soft substrate suspension feeders
2646,Margate,Shallow infaunal suspension feeders with chemosymbionts
2647,Margate,Shallow infaunal soft substrate suspension feeder
2648,Margate,Epifaunal attached hard substrate suspension feeder
2649,Margate,Epifaunal attached soft substrate suspension feeder
2650,Margate,Epifaunal free hard substrate suspension feeder
2651,Margate,Infaunal hard substrate suspension feeders
2652,Margate,Epifaunal free soft substrate suspension feeder
2653,Margate,Deposit feeders II
2654,Margate,Stomatopods I
2655,Margate,Cleaner crustacea I
2656,Margate,Omnivorous crustacea IX
2657,Margate,Omnivorous crustacea XI
2658,Margate,Herbivorous crustacea I
2659,Margate,Herbivorous crustacea II
2660,Margate,Herbivorous crustacea III
2661,Margate,Omnivorous crustacea II
2662,Margate,Omnivorous crustacea III
2663,Margate,Carnivorous ophiuroids
2664,Margate,Diadema
2665,Margate,Eucidaris
2666,Margate,Lytechinus
2667,Margate,Filefish
2668,Scorpionfish,Cleaner crustacea I
2669,Scorpionfish,Omnivorous crustacea IX
2670,Scorpionfish,Omnivorous crustacea XI
2671,Scorpionfish,Herbivorous fish IV
2672,Scorpionfish,Flamefish
2673,Scorpionfish,Herbivorous fish III
2674,Scorpionfish,Blenny
2675,Scorpionfish,Omnivorous micro-zooplankton
2676,Scorpionfish,Goby
2677,Scorpionfish,Blenny
2678,Scorpionfish,Grunt
2679,Scorpionfish,Grunt
2680,Scorpionfish,Squirrelfish
2681,Scorpionfish,Soldierfish
2682,Scorpionfish,Goatfish
2683,Scorpionfish,Zooplanktivorous fish I
2684,Scorpionfish,Herbivorous fish II
2685,Grouper,Herbivorous fish IV
2686,Grouper,Herbivorous fish III
2687,Grouper,Zooplanktivorous fish II
2688,Grouper,Grunt
2689,Grouper,Herbivorous fish II
2690,Grouper,Parrotfish
2691,Grouper,Herbivorous fish I
2692,Grouper,Carnivorous fish II
2693,Grouper,Cornetfish
2694,Grouper,Grunt
2695,Snapper,Spongivorous nudibranchs
2696,Snapper,Omnivorous gastropod
2697,Snapper,Herbivorous gastropods I
2698,Snapper,Herbivorous gastropods II
2699,Snapper,Herbivorous gastropods III
2700,Snapper,Corallivorous gastropods IV
2701,Snapper,Epifaunal bivalve carnivores I
2702,Snapper,Sponge-anemone carnivores I
2703,Snapper,Epifaunal bivalve carnivores II
2704,Snapper,Detritivorous gastropods I
2705,Snapper,Epiphyte grazer I
2706,Snapper,Echinoid carnivores I
2707,Snapper,Herbivorous gastropods IV
2708,Snapper,Omnivorous crustacea VIII
2709,Snapper,Omnivorous crustacea XI
2710,Snapper,Cleaner crustacea I
2711,Snapper,Omnivorous crustacea IX
2712,Snapper,Omnivorous crustacea XI
2713,Snapper,Coral macrocrustacean I
2714,Snapper,Coral macrocrustacean II
2715,Snapper,Coral macrocrustacean III
2716,Snapper,Coral macrocrustacean IV
2717,Snapper,Coral macrocrustacean V
2718,Snapper,Coral macrocrustacean VI
2719,Snapper,Herbivorous crustacea V
2720,Snapper,Herbivorous crustacea VI
2721,Snapper,Omnivorous crustacea V
2722,Snapper,Carnivorous crustacea III
2723,Snapper,Omnivorous crustacea VI
2724,Snapper,Amphiroa crustacea I
2725,Snapper,Omnivorous crustacea VII
2726,Snapper,Herbivorous crustacea I
2727,Snapper,Herbivorous crustacea II
2728,Snapper,Herbivorous crustacea III
2729,Snapper,Omnivorous crustacea II
2730,Snapper,Omnivorous crustacea III
2731,Snapper,Zooplanktivorous fish II
2732,Moray,Grunt
2733,Moray,Snapper
2734,Trumpetfish,Omnivorous crustacea VIII
2735,Trumpetfish,Omnivorous crustacea XI
2736,Trumpetfish,Cleaner crustacea I
2737,Trumpetfish,Omnivorous crustacea IX
2738,Trumpetfish,Omnivorous crustacea XI
2739,Trumpetfish,Herbivorous fish IV
2740,Trumpetfish,Flamefish
2741,Trumpetfish,Herbivorous fish III
2742,Trumpetfish,Blenny
2743,Trumpetfish,Goby
2744,Trumpetfish,Blenny
2745,Trumpetfish,Grunt
2746,Trumpetfish,Grunt
2747,Trumpetfish,Squirrelfish
2748,Trumpetfish,Soldierfish
2749,Trumpetfish,Wrasse
2750,Trumpetfish,Goatfish
2751,Trumpetfish,Zooplanktivorous fish I
2752,Trumpetfish,Herbivorous fish II
2753,Moray,Caribbean Reef Octopus
2754,Moray,Common Octopus
2755,Moray,Coral macrocrustacean I
2756,Moray,Coral macrocrustacean II
2757,Moray,Coral macrocrustacean III
2758,Moray,Coral macrocrustacean IV
2759,Moray,Coral macrocrustacean V
2760,Moray,Coral macrocrustacean VI
2761,Moray,Herbivorous crustacea V
2762,Moray,Herbivorous crustacea VI
2763,Moray,Omnivorous crustacea V
2764,Moray,Carnivorous crustacea III
2765,Moray,Omnivorous crustacea VI
2766,Moray,Amphiroa crustacea I
2767,Moray,Omnivorous crustacea VII
2768,Moray,Amphiroa crustacea II
2769,Moray,Herbivorous crustacea I
2770,Moray,Herbivorous crustacea II
2771,Moray,Herbivorous crustacea III
2772,Moray,Omnivorous crustacea II
2773,Moray,Omnivorous crustacea III
2774,Moray,Omnivorous crustacea I (=81)
2775,Moray,Carnivorous crustacea I
2776,Moray,Carnivorous crustacea II
2777,Moray,Molluscivorous crustacea II
2778,Moray,Herbivorous fish I
2779,Moray,Herbivorous fish IV
2780,Moray,Parrotfish
2781,Moray,Parrotfish
2782,Red hind,Caribbean Reef Octopus
2783,Red hind,Common Octopus
2784,Red hind,Stomatopods II
2785,Red hind,Omnivorous crustacea VIII
2786,Red hind,Omnivorous crustacea XI
2787,Red hind,Coral macrocrustacean I
2788,Red hind,Coral macrocrustacean II
2789,Red hind,Coral macrocrustacean III
2790,Red hind,Coral macrocrustacean IV
2791,Red hind,Coral macrocrustacean V
2792,Red hind,Coral macrocrustacean VI
2793,Red hind,Herbivorous crustacea V
2794,Red hind,Herbivorous crustacea VI
2795,Red hind,Omnivorous crustacea V
2796,Red hind,Carnivorous crustacea III
2797,Red hind,Omnivorous crustacea VI
2798,Red hind,Amphiroa crustacea I
2799,Red hind,Omnivorous crustacea VII
2800,Red hind,Amphiroa crustacea II
2801,Red hind,Trumpetfish
2802,Red hind,Goatfish
2803,Red hind,Trumpetfish
2804,Red hind,Moray
2805,Flounder,Caribbean Reef Octopus
2806,Flounder,Stomatopods II
2807,Flounder,Zooplanktivorous fish I
2808,Flounder,Zooplanktivorous fish II
2809,Flounder,Omnivorous micro-zooplankton
2810,Scorpionfish,Caribbean Reef Octopus
2811,Scorpionfish,Omnivorous crustacea VIII
2812,Scorpionfish,Omnivorous crustacea XI
2813,Scorpionfish,Coral macrocrustacean I
2814,Scorpionfish,Coral macrocrustacean II
2815,Scorpionfish,Coral macrocrustacean III
2816,Scorpionfish,Coral macrocrustacean IV
2817,Scorpionfish,Coral macrocrustacean V
2818,Scorpionfish,Coral macrocrustacean VI
2819,Scorpionfish,Herbivorous crustacea V
2820,Scorpionfish,Herbivorous crustacea VI
2821,Scorpionfish,Omnivorous crustacea V
2822,Scorpionfish,Carnivorous crustacea III
2823,Scorpionfish,Omnivorous crustacea VI
2824,Scorpionfish,Amphiroa crustacea I
2825,Scorpionfish,Omnivorous crustacea VII
2826,Scorpionfish,Amphiroa crustacea II
2827,Scorpionfish,Herbivorous fish IV
2828,Scorpionfish,Zooplanktivorous fish II
2829,Bigeye,Herbivorous micro-zooplankton
2830,Bigeye,Omnivorous micro-zooplankton
2831,Bigeye,Carnivorous micro-zooplankton
2832,Bigeye,Carnivorous micro-zooplankton
2833,Bigeye,Macroplanktonic carnivores I
2834,Bigeye,Large omnivorous micro-zooplankton
2835,Bigeye,Large omnivorous micro-zooplankton
2836,Bigeye,Large carnivorous micro-zooplankton
2837,Bigeye,Slender Inshore Squid
2838,Bigeye,Caribbean Reef Squid
2839,Bigeye,Caribbean Reef Octopus
2840,Bigeye,Corallivorous polychaetes
2841,Bigeye,Omnivorous crustacea VIII
2842,Bigeye,Omnivorous crustacea XI
2843,Bigeye,Coral macrocrustacean I
2844,Bigeye,Coral macrocrustacean II
2845,Bigeye,Coral macrocrustacean III
2846,Bigeye,Coral macrocrustacean IV
2847,Bigeye,Coral macrocrustacean V
2848,Bigeye,Coral macrocrustacean VI
2849,Bigeye,Herbivorous crustacea V
2850,Bigeye,Herbivorous crustacea VI
2851,Bigeye,Omnivorous crustacea V
2852,Bigeye,Carnivorous crustacea III
2853,Bigeye,Omnivorous crustacea VI
2854,Bigeye,Amphiroa crustacea I
2855,Bigeye,Omnivorous crustacea VII
2856,Bigeye,Endolithic polychaetes
2857,Hamlet,Herbivorous micro-zooplankton
2858,Hamlet,Omnivorous micro-zooplankton
2859,Hamlet,Carnivorous micro-zooplankton
2860,Hamlet,Carnivorous micro-zooplankton
2861,Hamlet,Macroplanktonic carnivores I
2862,Hamlet,Large omnivorous micro-zooplankton
2863,Hamlet,Large omnivorous micro-zooplankton
2864,Hamlet,Large carnivorous micro-zooplankton
2865,Hamlet,Stomatopods II
2866,Hamlet,Omnivorous crustacea VIII
2867,Hamlet,Omnivorous crustacea XI
2868,Hamlet,Coral macrocrustacean I
2869,Hamlet,Coral macrocrustacean II
2870,Hamlet,Coral macrocrustacean III
2871,Hamlet,Coral macrocrustacean IV
2872,Hamlet,Coral macrocrustacean V
2873,Hamlet,Coral macrocrustacean VI
2874,Hamlet,Herbivorous crustacea V
2875,Hamlet,Herbivorous crustacea VI
2876,Hamlet,Omnivorous crustacea V
2877,Hamlet,Carnivorous crustacea III
2878,Hamlet,Omnivorous crustacea VI
2879,Hamlet,Amphiroa crustacea I
2880,Hamlet,Omnivorous crustacea VII
2881,Hamlet,Blenny
2882,Hamlet,Herbivorous fish III
2883,Hamlet,Blenny
2884,Jacknife fish,Herbivorous micro-zooplankton
2885,Jacknife fish,Omnivorous micro-zooplankton
2886,Jacknife fish,Carnivorous micro-zooplankton
2887,Jacknife fish,Carnivorous micro-zooplankton
2888,Jacknife fish,Macroplanktonic carnivores I
2889,Jacknife fish,Large omnivorous micro-zooplankton
2890,Jacknife fish,Large omnivorous micro-zooplankton
2891,Jacknife fish,Large carnivorous micro-zooplankton
2892,Jacknife fish,Omnivorous crustacea VIII
2893,Jacknife fish,Omnivorous crustacea XI
2894,Jacknife fish,Herring
2895,Jacknife fish,Soldierfish
2896,Flounder,Stomatopods II
2897,Flounder,Omnivorous crustacea VIII
2898,Flounder,Omnivorous crustacea XI
2899,Flounder,Coral macrocrustacean I
2900,Flounder,Coral macrocrustacean II
2901,Flounder,Coral macrocrustacean III
2902,Flounder,Coral macrocrustacean IV
2903,Flounder,Coral macrocrustacean V
2904,Flounder,Coral macrocrustacean VI
2905,Flounder,Herbivorous crustacea V
2906,Flounder,Herbivorous crustacea VI
2907,Flounder,Omnivorous crustacea V
2908,Flounder,Carnivorous crustacea III
2909,Flounder,Omnivorous crustacea VI
2910,Flounder,Amphiroa crustacea I
2911,Flounder,Omnivorous crustacea VII
2912,Flounder,Amphiroa crustacea II
2913,Flounder,Goby
2914,Coney grouper,Stomatopods II
2915,Coney grouper,Omnivorous crustacea VIII
2916,Coney grouper,Omnivorous crustacea XI
2917,Coney grouper,Coral macrocrustacean I
2918,Coney grouper,Coral macrocrustacean II
2919,Coney grouper,Coral macrocrustacean III
2920,Coney grouper,Coral macrocrustacean IV
2921,Coney grouper,Coral macrocrustacean V
2922,Coney grouper,Coral macrocrustacean VI
2923,Coney grouper,Herbivorous crustacea V
2924,Coney grouper,Herbivorous crustacea VI
2925,Coney grouper,Omnivorous crustacea V
2926,Coney grouper,Carnivorous crustacea III
2927,Coney grouper,Omnivorous crustacea VI
2928,Coney grouper,Amphiroa crustacea I
2929,Coney grouper,Omnivorous crustacea VII
2930,Coney grouper,Amphiroa crustacea II
2931,Coney grouper,Herbivorous fish IV
2932,Coney grouper,Trumpetfish
2933,Coney grouper,Hawkfish
2934,Coney grouper,Filefish
2935,Coney grouper,Pufferfish
2936,Hamlets,Stomatopods II
2937,Hamlets,Omnivorous crustacea VIII
2938,Hamlets,Omnivorous crustacea XI
2939,Hamlets,Coral macrocrustacean I
2940,Hamlets,Coral macrocrustacean II
2941,Hamlets,Coral macrocrustacean III
2942,Hamlets,Coral macrocrustacean IV
2943,Hamlets,Coral macrocrustacean V
2944,Hamlets,Coral macrocrustacean VI
2945,Hamlets,Herbivorous crustacea V
2946,Hamlets,Herbivorous crustacea VI
2947,Hamlets,Omnivorous crustacea V
2948,Hamlets,Carnivorous crustacea III
2949,Hamlets,Omnivorous crustacea VI
2950,Hamlets,Amphiroa crustacea I
2951,Hamlets,Omnivorous crustacea VII
2952,Hamlets,Molluscivorous crustacea II
2953,Hamlets,Amphiroa crustacea II
2954,Hamlets,Blenny
2955,Hamlets,Herbivorous fish III
2956,Hamlets,Blenny
2957,Snapper,Pufferfish
2958,Snapper,Epifaunal bivalve carnivores II
2959,Snapper,Detritivorous gastropods I
2960,Snapper,Epiphyte grazer I
2961,Snapper,Echinoid carnivores I
2962,Snapper,Herbivorous gastropods IV
2963,Snapper,Molluscivores II
2964,Snapper,Molluscivores III
2965,Snapper,Common Octopus
2966,Snapper,Cleaner crustacea I
2967,Snapper,Omnivorous crustacea IX
2968,Snapper,Omnivorous crustacea XI
2969,Snapper,Molluscivorous crustacea II
2970,Snapper,Herbivorous crustacea I
2971,Snapper,Herbivorous crustacea II
2972,Snapper,Herbivorous crustacea III
2973,Snapper,Omnivorous crustacea II
2974,Snapper,Omnivorous crustacea III
2975,Snapper,Omnivorous crustacea I (=81)
2976,Snapper,Carnivorous crustacea I
2977,Snapper,Carnivorous crustacea II
2978,Snapper,Molluscivorous crustacea II
2979,Snapper,Porcupinefish II
2980,Snapper,Cornetfish
2981,Snapper,Margate
2982,Snapper,Grunt
2983,Snapper,Filefish
2984,Snapper,Goatfish
2985,Snapper,Parrotfish
2986,Snapper,Scorpionfish
2987,Snapper,Omnivorous gastropod
2988,Snapper,Herbivorous gastropods I
2989,Snapper,Herbivorous gastropods II
2990,Snapper,Herbivorous gastropods III
2991,Snapper,Corallivorous gastropods IV
2992,Snapper,Epifaunal bivalve carnivores I
2993,Snapper,Sponge-anemone carnivores I
2994,Snapper,Gorgonian carnivores I
2995,Snapper,Herbivorous gastropod carnivores I
2996,Snapper,Omnivorous crustacea VIII
2997,Snapper,Omnivorous crustacea XI
2998,Snapper,Coral macrocrustacean I
2999,Snapper,Coral macrocrustacean II
3000,Snapper,Coral macrocrustacean III
3001,Snapper,Coral macrocrustacean IV
3002,Snapper,Coral macrocrustacean V
3003,Snapper,Coral macrocrustacean VI
3004,Snapper,Herbivorous crustacea II
3005,Snapper,Herbivorous crustacea III
3006,Snapper,Omnivorous crustacea I (=81)
3007,Snapper,Omnivorous crustacea II
3008,Snapper,Omnivorous crustacea III
3009,Snapper,Molluscivorous crustacea III
3010,Snapper,Carnivorous crustacea I
3011,Snapper,Carnivorous crustacea II
3012,Snapper,Omnivorous crustacea IV
3013,Snapper,Herbivorous crustacea IV
3014,Snapper,Herbivorous crustacea V
3015,Snapper,Herbivorous crustacea VI
3016,Snapper,Omnivorous crustacea V
3017,Snapper,Carnivorous crustacea III
3018,Snapper,Omnivorous crustacea VI
3019,Snapper,Amphiroa crustacea I
